"City.Feature","Common.Name","Address","Website","Longitude","Latitude","Location","Neighborhood"
"Landmarks","Black Manufacturing Building","1130 Rainier Ave S","http://seattle.gov/neighborhoods/preservation/b.htm",-122.308951,47.593103,"(47.593103, -122.308951)","Jackson Place"
"Landmarks","Victorian House","1414 S Washington St","http://seattle.gov/neighborhoods/preservation/v.htm",-122.313448,47.601099,"(47.601099, -122.313448)","Minor"
"Landmarks","Old Main St School","307 6th Ave S","http://seattle.gov/neighborhoods/preservation/o.htm",-122.326604,47.599705,"(47.599705, -122.326604)","International District"
"Landmarks","Chinese Community Bulletin Board","511 7th Ave S","http://seattle.gov/neighborhoods/preservation/c.htm",-122.324132,47.598024,"(47.598024, -122.324132)","International District"
"Landmarks","Eastern Hotel","506 Maynard Ave S","http://seattle.gov/neighborhoods/preservation/e.htm",-122.324683,47.598025,"(47.598025, -122.324683)","International District"
"Landmarks","Hoge Building","705 2nd Ave","http://seattle.gov/neighborhoods/preservation/h.htm",-122.333669,47.603022,"(47.603022, -122.333669)","Downtown"
"Landmarks","Flatiron Building","551 1st Ave S","http://seattle.gov/neighborhoods/preservation/f.htm",-122.334427,47.596805,"(47.596805, -122.334427)","Pioneer Square"
"Landmarks","*Franklin High School","3013 Mt. Baker Blvd S","http://seattle.gov/neighborhoods/preservation/f.htm",-122.293004,47.576128,"(47.576128, -122.293004)","Mt. Baker"
"Landmarks","Cleveland High School","5511 15th Ave S","http://seattle.gov/neighborhoods/preservation/c.htm",-122.314253,47.552259,"(47.552259, -122.314253)","Beacon Hill"
"Landmarks","Old Georgetown City Hall","6202 13th Ave S","http://seattle.gov/neighborhoods/preservation/o.htm",-122.315819,47.547565,"(47.547565, -122.315819)","Georgetown"
"Landmarks","Handschy/Kistler House","2433 9th Ave W","http://seattle.gov/neighborhoods/preservation/h.htm",-122.369276,47.640558,"(47.640558, -122.369276)","North Queen Anne"
"Landmarks","Ballard/Howe House","22 W Highland Dr","http://seattle.gov/neighborhoods/preservation/b.htm",-122.357569,47.629881,"(47.629881, -122.357569)","Lower Queen Anne"
"Landmarks","Church Of The Blessed Sacrament And Rectory","5041 9th Ave NE","http://seattle.gov/neighborhoods/preservation/c.htm",-122.318744,47.666547,"(47.666547, -122.318744)","University District"
"Landmarks","Fremont Trolley Barn/Red Hook Ale Brewery","3400 Phinney Ave N","http://seattle.gov/neighborhoods/preservation/f.htm",-122.352854,47.650557,"(47.650557, -122.352854)","Fremont"
"Landmarks","Fisher-Howell House","2819 Franklin Ave E","http://seattle.gov/neighborhoods/preservation/f.htm",-122.324453,47.646245,"(47.646245, -122.324453)","Eastlake"
"Landmarks","Boyer/Lambert House","1617 Boyer Ave E","http://seattle.gov/neighborhoods/preservation/b.htm",-122.299996,47.633948,"(47.633948, -122.299996)","Madison Valley"
"Landmarks","Hebrew Academy/Old Forest Ridge Convent And Site","1617 Interlaken Dr E","http://seattle.gov/neighborhoods/preservation/h.htm",-122.307953,47.634743,"(47.634743, -122.307953)","Capitol Hill"
"Landmarks","Samuel Hyde House","3726 E Madison St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.284484,47.631837,"(47.631837, -122.284484)","Madison Park"
"Landmarks","Ellsworth Storey House #1","260 Dorffel Dr E","http://seattle.gov/neighborhoods/preservation/e.htm",-122.284516,47.621055,"(47.621055, -122.284516)","Denny - Blaine"
"Landmarks","Brehm Brothers House #2","221 36th Ave E","http://seattle.gov/neighborhoods/preservation/b.htm",-122.287218,47.620841,"(47.620841, -122.287218)","Denny - Blaine"
"Landmarks","James W Washington Jr. Home And Studio","1816 26th Ave","http://seattle.gov/neighborhoods/preservation/j.htm",-122.298186,47.61827,"(47.61827, -122.298186)","Central"
"Landmarks","1st Church Of Christ Scientist","1519 E Denny Wy","http://seattle.gov/neighborhoods/preservation/f.htm",-122.311823,47.618027,"(47.618027, -122.311823)","Capitol Hill"
"Landmarks","Hillcrest Apartment Building","1616 E Howell St","http://seattle.gov/neighborhoods/preservation/h.htm",-122.310516,47.617859,"(47.617859, -122.310516)","Capitol Hill"
"Landmarks","*Seattle Art Museum At Volunteer Park","1400 E Prospect St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.314319,47.630294,"(47.630294, -122.314319)","Capitol Hill"
"Landmarks","Seattle Fire Station #38","5503 33rd Ave NE","http://seattle.gov/neighborhoods/preservation/s.htm",-122.292954,47.668707,"(47.668707, -122.292954)","Ravenna"
"Landmarks","*Laurelhurst Community Center","4554 NE 41st St","http://seattle.gov/neighborhoods/preservation/l.htm",-122.277921,47.659159,"(47.659159, -122.277921)","Laurelhurst"
"Landmarks","Galbraith Hse/Seattle Mental Health","1729 17th Ave","http://seattle.gov/neighborhoods/preservation/g.htm",-122.310517,47.617361,"(47.617361, -122.310517)","Capitol Hill"
"Landmarks","Seattle Fire Station #14","3224 4th Ave S","http://seattle.gov/neighborhoods/preservation/s.htm",-122.328561,47.5746,"(47.5746, -122.328561)","Industrial District"
"Landmarks","Seattle Fire Station #17","1010 NE 50th St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.316762,47.665158,"(47.665158, -122.316762)","University District"
"Landmarks","Seattle Fire Station #41","2416 34th Ave W","http://seattle.gov/neighborhoods/preservation/s.htm",-122.400642,47.640152,"(47.640152, -122.400642)","Magnolia"
"Landmarks","Wilsonian Apt Bldg Ballroom Gar","4710 University Way NE","http://seattle.gov/neighborhoods/preservation/w.htm",-122.312668,47.663221,"(47.663221, -122.312668)","University District"
"Landmarks","*Colman School (Former)","2300 S Massachusetts St","http://seattle.gov/neighborhoods/preservation/c.htm",-122.301835,47.589347,"(47.589347, -122.301835)","Atlantic"
"Landmarks","Medical Dental Building","509 Olive Way","http://seattle.gov/neighborhoods/preservation/m.htm",-122.336649,47.612729,"(47.612729, -122.336649)","Downtown"
"Landmarks","Sigma Kappa Mu Chapter Hse","4510 22nd Ave NE","http://seattle.gov/neighborhoods/preservation/s.htm",-122.304425,47.661602,"(47.661602, -122.304425)","University District"
"Landmarks","Fourteenth Ave W Group","2008 14th Ave W","http://seattle.gov/neighborhoods/preservation/f.htm",-122.37491,47.636862,"(47.636862, -122.37491)","West Queen Anne"
"Landmarks","Mcgraw Square/Mcgraw Place","5th Ave / Stewart St","http://seattle.gov/neighborhoods/preservation/m.htm",-122.337589,47.612959,"(47.612959, -122.337589)","Denny Triangle"
"Landmarks","*Lake Washington Bicycle Path","Interlaken Blvd between Delmar E and 24th Ave E","http://seattle.gov/neighborhoods/preservation/l.htm",-122.317121,47.642177,"(47.642177, -122.317121)","Montlake"
"Landmarks","Fireboat Duwamish Hiram Chittenden Locks","Hiram Chittenden Locks","http://seattle.gov/neighborhoods/preservation/f.htm",-122.394649,47.66595,"(47.66595, -122.394649)","Ballard"
"Landmarks","Georgetown Steam Plant Sw Of King Co.","south of King County airport/Boeing Field","http://seattle.gov/neighborhoods/preservation/g.htm",-122.31763,47.550922,"(47.550922, -122.31763)","Georgetown"
"Landmarks","*Queen Anne Boulevard","","http://seattle.gov/neighborhoods/preservation/q.htm",-122.351921,47.640001,"(47.640001, -122.351921)","East Queen Anne"
"Landmarks","Lacey V Murrow Bridge & E Portals Of The Mt Baker Tunnels","","http://seattle.gov/neighborhoods/preservation/l.htm",-122.284405,47.589893,"(47.589893, -122.284405)",NA
"Landmarks","Coca Cola Building","1313 E Columbia","",-122.31449,47.6089,"(47.6089, -122.31449)","Minor"
"Landmarks","Mgm Building","2331 2nd Ave","",-122.34703,47.61452,"(47.61452, -122.34703)","Belltown"
"Landmarks","Securities Building","1904 3rd Ave","",-122.33903,47.61229,"(47.61229, -122.33903)","Belltown"
"Landmarks","Naval Reserve Armory","860 Terry Ave","",-122.32527,47.6078,"(47.6078, -122.32527)","First Hill"
"Landmarks","Lake City School","2611 NE 125th","",-122.29966,47.719,"(47.719, -122.29966)","Victory Heights"
"Landmarks","Parker-Fersen House","1409 E Prospect St","http://seattle.gov/neighborhoods/preservation/p.htm",-122.313934,47.628202,"(47.628202, -122.313934)","Capitol Hill"
"Landmarks","Moore Mansion","811 14th Ave E","http://seattle.gov/neighborhoods/preservation/m.htm",-122.314924,47.626508,"(47.626508, -122.314924)","Capitol Hill"
"Landmarks","Maryland Apartments","626 13th Ave E","http://seattle.gov/neighborhoods/preservation/m.htm",-122.315353,47.624897,"(47.624897, -122.315353)","Capitol Hill"
"Landmarks","St Spiridon Russian Orthodox Cathedral","400 Yale Ave N","http://seattle.gov/neighborhoods/preservation/s.htm",-122.330065,47.622148,"(47.622148, -122.330065)","South Lake Union"
"Landmarks","San Remo Apartment Building","606 E Thomas St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.323744,47.621015,"(47.621015, -122.323744)","Capitol Hill"
"Landmarks","Immanual Lutheran Church","1215 Thomas St","http://seattle.gov/neighborhoods/preservation/i.htm",-122.33262,47.620661,"(47.620661, -122.33262)","South Lake Union"
"Landmarks","Brace/Moriarty House","170 Prospect St","http://seattle.gov/neighborhoods/preservation/b.htm",-122.353045,47.629195,"(47.629195, -122.353045)","East Queen Anne"
"Landmarks","Times Square Building","414 Olive Way","http://seattle.gov/neighborhoods/preservation/t.htm",-122.337909,47.612671,"(47.612671, -122.337909)","Belltown"
"Landmarks","Schillestad Building","2111 1st Ave","http://seattle.gov/neighborhoods/preservation/s.htm",-122.344692,47.611988,"(47.611988, -122.344692)","Belltown"
"Landmarks","Moore Theatre And Hotel Building","1932 2nd Ave","http://seattle.gov/neighborhoods/preservation/m.htm",-122.341086,47.611736,"(47.611736, -122.341086)","Belltown"
"Landmarks","Shafer Building/6th And Pine Building","515 Pine St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.335508,47.611865,"(47.611865, -122.335508)","Downtown"
"Landmarks","Decatur Building","1521 6th Ave","http://seattle.gov/neighborhoods/preservation/d.htm",-122.335261,47.611595,"(47.611595, -122.335261)","Downtown"
"Landmarks","New Pacific Apartment Building","2602 1st Ave","http://seattle.gov/neighborhoods/preservation/n.htm",-122.349608,47.615587,"(47.615587, -122.349608)","Belltown"
"Landmarks","Hull Building","2403 1st Ave","http://seattle.gov/neighborhoods/preservation/h.htm",-122.348282,47.614052,"(47.614052, -122.348282)","Belltown"
"Landmarks","Liggett/4th And Pike Building","1424 4th Ave","http://seattle.gov/neighborhoods/preservation/l.htm",-122.336084,47.610065,"(47.610065, -122.336084)","Downtown"
"Landmarks","J.S. Graham Store/Doyle Building","119 Pine St","http://seattle.gov/neighborhoods/preservation/j.htm",-122.34001,47.609976,"(47.609976, -122.34001)","Downtown"
"Landmarks","Great Northern Building","1404 4th Ave","http://seattle.gov/neighborhoods/preservation/g.htm",-122.335578,47.609522,"(47.609522, -122.335578)","Downtown"
"Landmarks","1411 4th Ave Building","1411 4th Ave","http://seattle.gov/neighborhoods/preservation/",-122.336377,47.609352,"(47.609352, -122.336377)","Downtown"
"Landmarks","84 Union Building/U.S. Immigration Building","84 Union St","http://seattle.gov/neighborhoods/preservation/u.htm",-122.339993,47.607657,"(47.607657, -122.339993)","Downtown"
"Landmarks","Holyoke Building","107 Spring St","http://seattle.gov/neighborhoods/preservation/h.htm",-122.336424,47.605389,"(47.605389, -122.336424)","Downtown"
"Landmarks","Exchange Building","821 2nd Ave","http://seattle.gov/neighborhoods/preservation/e.htm",-122.334881,47.604057,"(47.604057, -122.334881)","Downtown"
"Landmarks","Colman Building","810 1st Ave","http://seattle.gov/neighborhoods/preservation/c.htm",-122.33569,47.603556,"(47.603556, -122.33569)","Downtown"
"Landmarks","St Nicholas Russian Orthodox Cathedral","1714 13th Ave","http://seattle.gov/neighborhoods/preservation/s.htm",-122.315182,47.616957,"(47.616957, -122.315182)","Capitol Hill"
"Landmarks","1st African Methodist Episcopal Church","1522 14th Ave","http://seattle.gov/neighborhoods/preservation/f.htm",-122.313852,47.614926,"(47.614926, -122.313852)","Capitol Hill"
"Landmarks","Bon Marche","300 Pine St","http://seattle.gov/neighborhoods/preservation/b.htm",-122.338596,47.611465,"(47.611465, -122.338596)","Downtown"
"Landmarks","*St Clocks:  Century Square","1529 4th Ave","http://seattle.gov/neighborhoods/preservation/c.htm",-122.337519,47.610843,"(47.610843, -122.337519)","Downtown"
"Landmarks","Olympic Tower","217 Pine St","http://seattle.gov/neighborhoods/preservation/o.htm",-122.33885,47.610372,"(47.610372, -122.33885)","Downtown"
"Landmarks","Northern Bank And Trust/Seaboard Building","1506 Westlake Ave","http://seattle.gov/neighborhoods/preservation/n.htm",-122.336492,47.610571,"(47.610571, -122.336492)","Downtown"
"Landmarks","*St Clocks:  Carrolls Jewelers","1427 4th Ave","http://seattle.gov/neighborhoods/preservation/c.htm",-122.336871,47.609914,"(47.609914, -122.336871)","Downtown"
"Landmarks","Mann Building","1411 3rd Ave","http://seattle.gov/neighborhoods/preservation/m.htm",-122.337382,47.608818,"(47.608818, -122.337382)","Downtown"
"Landmarks","*Seattle Tower","1212 3rd Ave","http://seattle.gov/neighborhoods/preservation/s.htm",-122.335416,47.607558,"(47.607558, -122.335416)","Downtown"
"Landmarks","1st Avenue Groups/Waterfront Center:  Beebe Building","1013 1st Ave","http://seattle.gov/neighborhoods/preservation/f.htm",-122.336818,47.604889,"(47.604889, -122.336818)","Downtown"
"Landmarks","1st Avenue Groups/Waterfront Center:  National Building","1006-1024 1st Ave","http://seattle.gov/neighborhoods/preservation/f.htm",-122.33728,47.604626,"(47.604626, -122.33728)","Downtown"
"Landmarks","Paramount Theatre And Building","901 Pine St","http://seattle.gov/neighborhoods/preservation/p.htm",-122.331613,47.613484,"(47.613484, -122.331613)","Downtown"
"Landmarks","Trinity Parish Episcopal Church","609 8th Ave","http://seattle.gov/neighborhoods/preservation/t.htm",-122.326432,47.605212,"(47.605212, -122.326432)","First Hill"
"Landmarks","Rainier Club","810 4th Ave","http://seattle.gov/neighborhoods/preservation/r.htm",-122.331599,47.605107,"(47.605107, -122.331599)","Downtown"
"Landmarks","Old Fire Station #25","1400 Harvard Ave","http://seattle.gov/neighborhoods/preservation/o.htm",-122.32175,47.613183,"(47.613183, -122.32175)","First Hill"
"Landmarks","Seattle 1st Baptist Church","1121 Harvard Ave","http://seattle.gov/neighborhoods/preservation/s.htm",-122.322088,47.612262,"(47.612262, -122.322088)","First Hill"
"Landmarks","Old Fire Station #3","301 Terry Ave","http://seattle.gov/neighborhoods/preservation/o.htm",-122.322289,47.603887,"(47.603887, -122.322289)","First Hill"
"Landmarks","Beacon Hill 1st Baptist Church","1607 S Forest St","http://seattle.gov/neighborhoods/preservation/b.htm",-122.311761,47.577557,"(47.577557, -122.311761)","North Beacon Hill"
"Landmarks","Ellsworth Storey Historic Cottages Group #2","1727 36th Ave S","http://seattle.gov/neighborhoods/preservation/e.htm",-122.287121,47.586643,"(47.586643, -122.287121)","Mt. Baker"
"Landmarks","Victorian Row Apartment Building","1237 S King St","http://seattle.gov/neighborhoods/preservation/v.htm",-122.315663,47.598587,"(47.598587, -122.315663)","Little Saigon"
"Landmarks","Black Property","1319 12th Ave S","http://seattle.gov/neighborhoods/preservation/b.htm",-122.317658,47.590929,"(47.590929, -122.317658)","North Beacon Hill"
"Landmarks","L. C. Smith Building (Smith Tower)","506 2nd Ave","http://seattle.gov/neighborhoods/preservation/l.htm",-122.331753,47.601931,"(47.601931, -122.331753)","Downtown"
"Landmarks","P.P. Ferry House/Old Deanery Of St Marks Cathedral","1531 10th Ave E","http://seattle.gov/neighborhoods/preservation/p.htm",-122.320646,47.633153,"(47.633153, -122.320646)","Capitol Hill"
"Landmarks","West Queen Anne Elementary School","515 W Galer St","http://seattle.gov/neighborhoods/preservation/w.htm",-122.363798,47.63189,"(47.63189, -122.363798)","West Queen Anne"
"Landmarks","Stuart/Balcom House","619 W Comstock St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.365326,47.63024,"(47.63024, -122.365326)","West Queen Anne"
"Landmarks","Parsons House","618 W Highland Dr","http://seattle.gov/neighborhoods/preservation/p.htm",-122.36539,47.629942,"(47.629942, -122.36539)","West Queen Anne"
"Landmarks","Chelsea Apartment Building","620 W Olympic Pl","http://seattle.gov/neighborhoods/preservation/c.htm",-122.365644,47.627943,"(47.627943, -122.365644)","West Queen Anne"
"Landmarks","Bowen/Huston Bungalow","715 W Prospect St","http://seattle.gov/neighborhoods/preservation/b.htm",-122.367061,47.628611,"(47.628611, -122.367061)","West Queen Anne"
"Landmarks","Del A Mar Apartment Building","115 W Olympic Pl","http://seattle.gov/neighborhoods/preservation/d.htm",-122.358917,47.626515,"(47.626515, -122.358917)","Lower Queen Anne"
"Landmarks","*St Clocks:  West Earth Co.","406 Dexter Ave N","http://seattle.gov/neighborhoods/preservation/w.htm",-122.342081,47.622397,"(47.622397, -122.342081)","South Lake Union"
"Landmarks","Ward House","520 E Denny Way","http://seattle.gov/neighborhoods/preservation/w.htm",-122.324366,47.618676,"(47.618676, -122.324366)","Capitol Hill"
"Landmarks","Anhalt Apartment Building","1005 E Roy St","http://seattle.gov/neighborhoods/preservation/a.htm",-122.319475,47.625512,"(47.625512, -122.319475)","Capitol Hill"
"Landmarks","*Stevens School","1242 18th Ave E","http://seattle.gov/neighborhoods/preservation/s.htm",-122.307931,47.63188,"(47.63188, -122.307931)","Capitol Hill"
"Landmarks","*St Josephs Church","732 18th Ave E","http://seattle.gov/neighborhoods/preservation/s.htm",-122.308007,47.626451,"(47.626451, -122.308007)","Capitol Hill"
"Landmarks","Capitol Hill United Methodist Church","128 16th Ave E","http://seattle.gov/neighborhoods/preservation/c.htm",-122.311053,47.619432,"(47.619432, -122.311053)","Capitol Hill"
"Landmarks","Epiphany Chapel","3719 E Denny Way","http://seattle.gov/neighborhoods/preservation/e.htm",-122.286524,47.617989,"(47.617989, -122.286524)","Madrona"
"Landmarks","Barnes Building","2320 1st Ave","http://seattle.gov/neighborhoods/preservation/b.htm",-122.346957,47.613993,"(47.613993, -122.346957)","Belltown"
"Landmarks","*Joshua Green Building","1425 4th Ave","http://seattle.gov/neighborhoods/preservation/j.htm",-122.336655,47.609825,"(47.609825, -122.336655)","Downtown"
"Landmarks","1st Avenue Groups/Waterfront Center:  Globe Building","1007 1st Ave","http://seattle.gov/neighborhoods/preservation/f.htm",-122.336694,47.604752,"(47.604752, -122.336694)","Downtown"
"Landmarks","Eagles Temple Building","1416 7th Ave","http://seattle.gov/neighborhoods/preservation/e.htm",-122.332466,47.611152,"(47.611152, -122.332466)","Downtown"
"Landmarks","*St Clocks:  Hong Kong/Shanghai Banking Co.","703 3rd Ave","http://seattle.gov/neighborhoods/preservation/h.htm",-122.33323,47.603295,"(47.603295, -122.33323)","Downtown"
"Landmarks","Myron Ogden House","702 35th Ave","http://seattle.gov/neighborhoods/preservation/m.htm",-122.287964,47.608085,"(47.608085, -122.287964)","Madrona"
"Landmarks","Ellsworth Storey Historic Cottages Group #1","1710 Lake Washington Blvd S","http://seattle.gov/neighborhoods/preservation/e.htm",-122.288065,47.58657,"(47.58657, -122.288065)","Mt. Baker"
"Landmarks","University Presbyterian Church Inn","4555 - 16th Ave NE","http://seattle.gov/neighborhoods/preservation/u.htm",-122.311182,47.662669,"(47.662669, -122.311182)","University District"
"Landmarks","Supply Laundry Building","1265 Republican St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.330739,47.622921,"(47.622921, -122.330739)","South Lake Union"
"Landmarks","Seattle Yacht Club","1807 E Hamlin St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.308599,47.645313,"(47.645313, -122.308599)","Montlake"
"Landmarks","*Pacific-Ford Mckay Bldg","601-15 Westlake Ave N","http://seattle.gov/neighborhoods/preservation/p.htm",-122.338817,47.625398,"(47.625398, -122.338817)","South Lake Union"
"Landmarks","Excursion Boat Virginia V","","http://seattle.gov/neighborhoods/preservation/e.htm",-122.375691,47.660112,"(47.660112, -122.375691)","West Woodland"
"Landmarks","Brill Trolley #798 Metro Trolley Barn","no address available","http://seattle.gov/neighborhoods/preservation/b.htm",-122.324986,47.590292,"(47.590292, -122.324986)","Industrial District"
"Landmarks","Salmon Bay Bridge","RR lines over Lake WA Ship Canal","http://seattle.gov/neighborhoods/preservation/s.htm",-122.401946,47.666898,"(47.666898, -122.401946)","Sunset Hill"
"Landmarks","Montlake Bridge And Montlake Cut","24th Ave E / E Montlake Pl E","http://seattle.gov/neighborhoods/preservation/m.htm",-122.304625,47.647222,"(47.647222, -122.304625)","Montlake"
"Landmarks","Lake Union Steam Plant","1179 Eastlake Ave E","http://seattle.gov/neighborhoods/preservation/l.htm",-122.327487,47.63099,"(47.63099, -122.327487)","South Lake Union"
"Landmarks","Brooklyn Building","1222 2nd Ave","http://seattle.gov/neighborhoods/preservation/b.htm",-122.336702,47.607298,"(47.607298, -122.336702)","Downtown"
"Landmarks","*St Clocks:  Bentons Jewelers","3216 NE 45th St","http://seattle.gov/neighborhoods/preservation/b.htm",-122.291708,47.661665,"(47.661665, -122.291708)","Bryant"
"Landmarks","*Seward School","2515 Boylston Ave E","http://seattle.gov/neighborhoods/preservation/s.htm",-122.324031,47.642692,"(47.642692, -122.324031)","Eastlake"
"Landmarks","St Nicholas/Lakeside School","1501 10th Ave E","http://seattle.gov/neighborhoods/preservation/s.htm",-122.320562,47.63257,"(47.63257, -122.320562)","Capitol Hill"
"Landmarks","C. H. Black House / Gardens","615 W Lee St","http://seattle.gov/neighborhoods/preservation/c.htm",-122.364991,47.630891,"(47.630891, -122.364991)","West Queen Anne"
"Landmarks","Mcfee/Klockzien House","524 W Highland Dr","http://seattle.gov/neighborhoods/preservation/m.htm",-122.364134,47.629826,"(47.629826, -122.364134)","West Queen Anne"
"Landmarks","Bower/Bystrom House","1022 Summit Ave E","http://seattle.gov/neighborhoods/preservation/b.htm",-122.325084,47.62808,"(47.62808, -122.325084)","Capitol Hill"
"Landmarks","Anhalt Apartment Building","1014 E Roy St","http://seattle.gov/neighborhoods/preservation/a.htm",-122.31917,47.625165,"(47.625165, -122.31917)","Capitol Hill"
"Landmarks","Brehm Brothers House #1","219 36th Ave E","http://seattle.gov/neighborhoods/preservation/b.htm",-122.287221,47.620683,"(47.620683, -122.287221)","Denny - Blaine"
"Landmarks","Bell Building","2326 1st Ave","http://seattle.gov/neighborhoods/preservation/b.htm",-122.347193,47.614135,"(47.614135, -122.347193)","Belltown"
"Landmarks","Concord Elementary School","723 S Concord St","http://seattle.gov/neighborhoods/preservation/c.htm",-122.324603,47.523613,"(47.523613, -122.324603)","South Park"
"Landmarks","Seattle Empire Laundry Building","2301 Western Ave/66 Bell St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.347817,47.612628,"(47.612628, -122.347817)","Belltown"
"Landmarks","Guiry Hotel","2104 1st Ave","http://seattle.gov/neighborhoods/preservation/g.htm",-122.344442,47.611816,"(47.611816, -122.344442)","Belltown"
"Landmarks","Lincoln Reservoir","1000 E PINE ST","http://seattle.gov/neighborhoods/preservation/l.htm",-122.319136,47.617756,"(47.617756, -122.319136)","Capitol Hill"
"Landmarks","El Rio Apts","1922 9th Av","http://seattle.gov/neighborhoods/preservation/e.htm",-122.335129,47.61635,"(47.61635, -122.335129)","Denny Triangle"
"Landmarks","New Richmond Laundry Building","224 Pontius Ave N","http://seattle.gov/neighborhoods/preservation/n.htm",-122.331303,47.620412,"(47.620412, -122.331303)","South Lake Union"
"Landmarks","North East Library","6801 35th Av NE","http://seattle.gov/neighborhoods/preservation/n.htm",-122.290712,47.677873,"(47.677873, -122.290712)","Ravenna"
"Landmarks","Rosen House","9017 Loyal Av NW","http://seattle.gov/neighborhoods/preservation/r.htm",-122.399935,47.694514,"(47.694514, -122.399935)","North Beach"
"Landmarks","Admiral Theater","2343 California Ave SW","http://seattle.gov/neighborhoods/preservation/a.htm",-122.386898,47.581977,"(47.581977, -122.386898)","Admiral"
"Landmarks","Thompson/Laturner House","3119 S Day St","http://seattle.gov/neighborhoods/preservation/t.htm",-122.291682,47.590092,"(47.590092, -122.291682)","Mt. Baker"
"Landmarks","Seattle Buddhist Church","1427 S Main St","http://seattle.gov/neighborhoods/preservation/s.htm",-122.313124,47.599794,"(47.599794, -122.313124)","Minor"
"Landmarks","Pacific Medical Center/Former U.S. Marine Hospital","1200 12th Ave S","http://seattle.gov/neighborhoods/preservation/p.htm",-122.316347,47.592715,"(47.592715, -122.316347)","North Beacon Hill"
"Landmarks","Kraus/Andersson House","2812 Mount St Helens Pl S","http://seattle.gov/neighborhoods/preservation/k.htm",-122.286346,47.578023,"(47.578023, -122.286346)","Mt. Baker"
"Landmarks","Cotterill House","2501 Westview Dr W","http://seattle.gov/neighborhoods/preservation/c.htm",-122.370966,47.640871,"(47.640871, -122.370966)","North Queen Anne"
"Landmarks","Ramsing House","540 NE 80th St","http://seattle.gov/neighborhoods/preservation/r.htm",-122.321195,47.68701,"(47.68701, -122.321195)","Maple Leaf"
"Landmarks","Olympic Warehouse And Cold Storage Building","1205 Western Ave","http://seattle.gov/neighborhoods/preservation/o.htm",-122.339272,47.605785,"(47.605785, -122.339272)","Downtown"
"Landmarks","Puget Sound Bank (Bank Of California)","815 2nd Ave","http://seattle.gov/neighborhoods/preservation/p.htm",-122.334546,47.604007,"(47.604007, -122.334546)","Downtown"
"Landmarks","Josephinum/New Washington Hotel","1902 2nd Ave","http://seattle.gov/neighborhoods/preservation/j.htm",-122.340473,47.611362,"(47.611362, -122.340473)","Belltown"
"Landmarks","Coliseum Theatre Building","5th Ave / Pike St","http://seattle.gov/neighborhoods/preservation/c.htm",-122.335487,47.611031,"(47.611031, -122.335487)","Downtown"
"Landmarks","Rainier Cold Storage/Ice/Seattle Brewing/Malting Co. Bldg","6002 Airport Way S","http://seattle.gov/neighborhoods/preservation/r.htm",-122.316923,47.549272,"(47.549272, -122.316923)","Georgetown"
"Landmarks","Charles Bussell House (Eman/Jacobsen)","1630 36th Ave","http://seattle.gov/neighborhoods/preservation/c.htm",-122.286699,47.616036,"(47.616036, -122.286699)","Madrona"
"Landmarks","Green Lake Library","7364 E Green Lake Wy N","http://seattle.gov/neighborhoods/preservation/g.htm",-122.326676,47.681511,"(47.681511, -122.326676)","Green Lake"
"Landmarks","Queen Anne Library","400 W Garfield St","http://seattle.gov/neighborhoods/preservation/q.htm",-122.362755,47.633785,"(47.633785, -122.362755)","West Queen Anne"
"Landmarks","*Volunteer Park Conservatory","1400 E Galer St","http://seattle.gov/neighborhoods/preservation/v.htm",-122.315754,47.632131,"(47.632131, -122.315754)","Capitol Hill"
"Landmarks","*Cheasty Blvd South","","http://seattle.gov/neighborhoods/preservation/c.htm",-122.29929,47.568147,"(47.568147, -122.29929)","North Beacon Hill"
"Landmarks","Seattle Monorail","","http://seattle.gov/neighborhoods/preservation/s.htm",-122.336998,47.611934,"(47.611934, -122.336998)","Downtown"
"Landmarks","*Garfield High School","400 23rd Ave","http://seattle.gov/neighborhoods/preservation/g.htm",-122.301983,47.604496,"(47.604496, -122.301983)","Garfield"
"Landmarks","Henry Owen Shuey House","528 16th Ave NE","http://seattle.gov/neighborhoods/preservation/h.htm",-122.311043,47.624158,"(47.624158, -122.311043)","Capitol Hill"
"Landmarks","Pantages House","803 E Denny Way","http://seattle.gov/neighborhoods/preservation/p.htm",-122.321954,47.618565,"(47.618565, -122.321954)","Capitol Hill"
"Landmarks","Seattle Fire Station #13","3601 Beacon Ave S","http://seattle.gov/neighborhoods/preservation/s.htm",-122.308713,47.571708,"(47.571708, -122.308713)","North Beacon Hill"
"Landmarks","*Montlake Community Center","1618 E Calhoun St.","http://seattle.gov/neighborhoods/preservation/m.htm",-122.309963,47.641715,"(47.641715, -122.309963)","Montlake"
"Landmarks","Seattle Fire Station #6","101 23rd Ave S","http://seattle.gov/neighborhoods/preservation/s.htm",-122.302767,47.601488,"(47.601488, -122.302767)","Judkins Park"
